Rok,Imię,Liczba,Płeć
2005,NATHAN,25,M
2005,TEODOR,25,M
2005,BENEDYKT,24,M
2005,FLORIAN,24,M
2005,JONATHAN,24,M
2005,LUCJAN,24,M
2005,BENJAMIN,23,M
2005,FELIKS,23,M
2005,HUGO,23,M
2005,JAKOB,23,M
2005,PHILIP,23,M
2005,VIKTOR,23,M
2005,WALDEMAR,23,M
2005,CHRISTOPHER,22,M
2005,LUKAS,22,M
2005,MARCO,22,M
2005,WILLIAM,22,M
2005,BRAIAN,21,M
2005,BRAYAN,21,M
2005,CYRYL,21,M
2005,ERIC,21,M
2005,LUCAS,21,M
2005,ANTHONY,20,M
2005,BOGUSŁAW,20,M
2005,BRUNON,20,M
2005,DOMINIC,20,M
2005,ERIK,20,M
2005,JORDAN,20,M
2005,PAUL,20,M
2005,TRISTAN,20,M
2005,CASPER,19,M
2005,ELIASZ,19,M
2005,VINCENT,19,M
2005,DENNIS,18,M
2005,DYLAN,18,M
2005,EDWARD,18,M
2005,KLEMENS,18,M
2005,OLEG,18,M
2005,TYCJAN,18,M
2005,ANTONIO,17,M
2005,ARIEL,17,M
2005,BOGUMIŁ,17,M
2005,KRZESIMIR,17,M
2005,MANUEL,17,M
2005,MAXIM,17,M
2005,OMAR,17,M
2005,DAVIDE,16,M
2005,DIEGO,16,M
2005,KARIM,16,M
2005,KOSMA,16,M
2005,ALEXANDRE,15,M
2005,BOLESŁAW,15,M
2005,JOSHUA,15,M
2005,LEONARDO,15,M
2005,LUDWIK,15,M
2005,NICO,15,M
2005,RYAN,15,M
2005,SIMONE,15,M
2005,ALI,14,M
2005,FRANCESCO,14,M
2005,JOHN,14,M
2005,MIRON,14,M
2005,OLEKSANDR,14,M
2005,ZACHARIASZ,14,M
2005,CRISTIAN,13,M
2005,KAI,13,M
2005,LUCA,13,M
2005,MARIAN,13,M
2005,MARKUS,13,M
2005,AARON,12,M
2005,ANDREA,12,M
2005,DANYLO,12,M
2005,GIOVANNI,12,M
2005,JAROMIR,12,M
2005,KRISTIAN,12,M
2005,MATTIA,12,M
2005,NATANAEL,12,M
2005,NOAH,12,M
2005,ROLAND,12,M
2005,SAMBOR,12,M
2005,SERAFIN,12,M
2005,AMIR,11,M
2005,ANGELO,11,M
2005,ARTEM,11,M
2005,ARTHUR,11,M
2005,AXEL,11,M
2005,JOSEPH,11,M
2005,PAOLO,11,M
2005,PETER,11,M
2005,RAFAEL,11,M
2005,BOGUSZ,10,M
2005,BOHDAN,10,M
2005,FABIO,10,M
2005,IVAN,10,M
2005,JACK,10,M
2005,LIAM,10,M
2005,NOEL,10,M
2005,PATRIK,10,M
2005,ROY,10,M
2005,WACŁAW,10,M
2005,ADRIANO,9,M
2005,ALLAN,9,M
2005,ANTON,9,M
2005,BAZYLI,9,M
2005,CONRAD,9,M
2005,DANIELE,9,M
2005,DENYS,9,M
2005,DUSTIN,9,M
2005,EDWIN,9,M
2005,FELIX,9,M
2005,GABRIELE,9,M
2005,IAN,9,M
2005,IDO,9,M
2005,IVO,9,M
2005,JOEL,9,M
2005,KAJ,9,M
2005,LIWIUSZ,9,M
2005,MARIO,9,M
2005,MARK,9,M
2005,MARTYN,9,M
2005,MAXYMILIAN,9,M
2005,NATHANIEL,9,M
2005,NIKLAS,9,M
2005,SAJMON,9,M
2005,THEO,9,M
2005,TOBIAS,9,M
2005,TYBERIUSZ,9,M
2005,VLADYSLAV,9,M
2005,DANIIL,8,M
2005,DENIZ,8,M
2005,DYMITR,8,M
2005,EDGAR,8,M
2005,LORENZO,8,M
2005,MAIK,8,M
2005,MAKARY,8,M
2005,NIKITA,8,M
2005,PATRYCJUSZ,8,M
2005,RAYAN,8,M
2005,ROGER,8,M
2005,SANTIAGO,8,M
2005,TOM,8,M
2005,WIT,8,M
2005,ABDUL,7,M
2005,ALESSIO,7,M
2005,ANDREAS,7,M
2005,ARIAN,7,M
2005,AURELIUSZ,7,M
2005,BARTEK,7,M
2005,BEN,7,M
2005,BRANDON,7,M
2005,EMMANUEL,7,M
2005,FEDERICO,7,M
2005,FRANK,7,M
2005,GASPAR,7,M
2005,GIACOMO,7,M
2005,GIUSEPPE,7,M
2005,HIERONIM,7,M
2005,IWAN,7,M
2005,JASON,7,M
2005,JEAN,7,M
2005,LECH,7,M
2005,LOUIS,7,M
2005,MAGOMED,7,M
2005,MAKSIM,7,M
2005,MATHIAS,7,M
2005,MAXIMILLIAN,7,M
2005,NOAM,7,M
2005,OKTAWIUSZ,7,M
2005,PHILIPP,7,M
2005,PIETRO,7,M
2005,RICARDO,7,M
2005,ROBERTO,7,M
2005,SAMI,7,M
2005,SAMUELE,7,M
2005,SEAN,7,M
2005,TEOFIL,7,M
2005,TOMAS,7,M
2005,VOLODYMYR,7,M
2005,WAWRZYNIEC,7,M
2005,WINCENTY,7,M
2005,ZYGMUNT,7,M
2005,AHMED,6,M
2005,AKSEL,6,M
2005,ANATOL,6,M
2005,ANDREW,6,M
2005,ARMANDO,6,M
2005,ARSEN,6,M
2005,AVIV,6,M
2005,COLIN,6,M
2005,DAMIANO,6,M
2005,DAN,6,M
2005,DOMINICK,6,M
2005,HERBERT,6,M
2005,IDAN,6,M
2005,ISLAM,6,M
2005,JONAS,6,M
2005,JUSTYN,6,M
2005,LEO,6,M
2005,MARC,6,M
2005,MARCELIN,6,M
2005,MARCUS,6,M
2005,MARKO,6,M
2005,MATEO,6,M
2005,MICHEL,6,M
2005,MICHELE,6,M
2005,MIKE,6,M
2005,PABLO,6,M
2005,PEDRO,6,M
2005,PHILLIP,6,M
2005,RAFFAELE,6,M
2005,RAMZAN,6,M
2005,RICCARDO,6,M
2005,RUBEN,6,M
2005,TIM,6,M
2005,TIMOTHY,6,M
2005,TOMMASO,6,M
2005,VALENTINO,6,M
2005,XAWERY,6,M
2005,ZACHARY,6,M
2005,ADRIEN,5,M
2005,ANDRII,5,M
2005,ARMIN,5,M
2005,AUGUST,5,M
2005,DASTIN,5,M
2005,DMYTRO,5,M
2005,DOMENICO,5,M
2005,EMRE,5,M
2005,GABOR,5,M
2005,GAWEŁ,5,M
2005,JACOPO,5,M
2005,JAMES,5,M
2005,MATHIEU,5,M
2005,MAXIME,5,M
2005,MELCHIOR,5,M
2005,MOHAMED,5,M
2005,NORMAN,5,M
2005,OREST,5,M
2005,QUANG,5,M
2005,RAUL,5,M
2005,RONI,5,M
2005,TOMER,5,M
2005,VINCENZO,5,M
2005,VITALII,5,M
2005,YUVAL,5,M
2005,JULIA,14232,K
2005,WIKTORIA,11580,K
2005,NATALIA,9694,K
2005,ALEKSANDRA,8696,K
2005,OLIWIA,8581,K
2005,ZUZANNA,6589,K
2005,MARTYNA,5936,K
2005,WERONIKA,5735,K
2005,KAROLINA,5406,K
2005,AMELIA,4809,K
2005,MAJA,4585,K
2005,ANNA,3810,K
2005,PATRYCJA,3808,K
2005,KINGA,3766,K
2005,KLAUDIA,3599,K
2005,MAGDALENA,3505,K
2005,NIKOLA,3423,K
2005,EMILIA,3329,K
2005,DOMINIKA,3044,K
2005,PAULINA,2874,K
2005,KATARZYNA,2871,K
2005,GABRIELA,2774,K
2005,ALICJA,2610,K
2005,MARTA,2571,K
2005,ZOFIA,2477,K
2005,MARIA,2340,K
2005,AGATA,1885,K
2005,MAŁGORZATA,1687,K
2005,DARIA,1563,K
2005,HANNA,1552,K
2005,JOANNA,1547,K
2005,KAMILA,1546,K
2005,SANDRA,1359,K
2005,LAURA,1301,K
2005,ROKSANA,1248,K
2005,JUSTYNA,1189,K
2005,MILENA,1134,K
2005,IZABELA,1072,K
2005,AGNIESZKA,1052,K
2005,MONIKA,994,K
2005,KORNELIA,949,K
2005,NADIA,909,K
2005,JAGODA,907,K
2005,OLGA,893,K
2005,ANGELIKA,863,K
2005,IGA,733,K
2005,EWA,701,K
2005,BARBARA,662,K
2005,EWELINA,644,K
2005,LENA,624,K
2005,MARCELINA,596,K
2005,SARA,552,K
2005,SYLWIA,551,K
2005,MICHALINA,529,K
2005,MALWINA,510,K
2005,NINA,501,K
2005,ADRIANNA,477,K
2005,KAJA,473,K
2005,KARINA,435,K
2005,ELIZA,431,K
2005,JULITA,421,K
2005,ANTONINA,417,K
2005,URSZULA,382,K
2005,NICOLE,373,K
2005,ANASTAZJA,364,K
2005,DAGMARA,361,K
2005,MARIKA,348,K
2005,POLA,343,K
2005,ŁUCJA,322,K
2005,MATYLDA,322,K
2005,OLIVIA,306,K
2005,VANESSA,298,K
2005,JESSICA,280,K
2005,ANDŻELIKA,279,K
2005,MARLENA,279,K
2005,NICOLA,259,K
2005,DOROTA,254,K
2005,ANITA,252,K
2005,VICTORIA,251,K
2005,KALINA,249,K
2005,LIDIA,249,K
2005,BEATA,233,K
2005,MAGDA,222,K
2005,RÓŻA,221,K
2005,HELENA,220,K
2005,KLARA,218,K
2005,ANETA,213,K
2005,SONIA,200,K
2005,ROZALIA,196,K
2005,WANESSA,194,K
2005,PAULA,193,K
2005,ANIELA,192,K
2005,OTYLIA,184,K
2005,LIWIA,180,K
2005,NATASZA,172,K
2005,LILIANA,165,K
2005,MARIANNA,164,K
2005,EDYTA,159,K
2005,INGA,150,K
2005,DIANA,144,K
2005,JULIANNA,140,K
2005,ELŻBIETA,131,K
2005,ADA,129,K
2005,BLANKA,129,K
2005,SABINA,129,K
2005,TATIANA,121,K
2005,AURELIA,117,K
2005,ESTERA,114,K
2005,FAUSTYNA,113,K
2005,SAMANTA,109,K
2005,IWONA,107,K
2005,WANESA,104,K
2005,WIOLETTA,104,K
2005,LUIZA,101,K
2005,JOLANTA,99,K
2005,AMANDA,97,K
2005,ŻANETA,97,K
2005,ADRIANA,91,K
2005,ILONA,89,K
2005,IZABELLA,89,K
2005,JOWITA,89,K
2005,MAYA,86,K
2005,IDA,85,K
2005,ALEXANDRA,81,K
2005,KONSTANCJA,81,K
2005,NELA,79,K
2005,OLIMPIA,79,K
2005,BIANKA,78,K
2005,OKTAWIA,76,K
2005,KRYSTYNA,75,K
2005,MARZENA,75,K
2005,TERESA,75,K
2005,MICHELLE,74,K
2005,LILIANNA,73,K
2005,INEZ,71,K
2005,NOEMI,69,K
2005,VIKTORIA,69,K
2005,WIOLETA,65,K
2005,JUDYTA,64,K
2005,ALINA,61,K
2005,MELANIA,59,K
2005,EMMA,56,K
2005,DANIELA,55,K
2005,NATALIE,54,K
2005,TAMARA,54,K
2005,CLAUDIA,53,K
2005,VERONICA,51,K
2005,MARIOLA,50,K
2005,RENATA,50,K
2005,MIRIAM,49,K
2005,INES,44,K
2005,EMILY,43,K
2005,SARAH,41,K
2005,DŻESIKA,40,K
2005,JADWIGA,40,K
2005,DOBROSŁAWA,39,K
2005,MARCELA,39,K
2005,VERONIKA,39,K
2005,ELWIRA,38,K
2005,MAJKA,38,K
2005,ANTONIA,37,K
2005,HONORATA,37,K
2005,NIKOL,37,K
2005,SIMONA,37,K
2005,JAGNA,35,K
2005,NEL,35,K
2005,NICOL,35,K
2005,GIULIA,34,K
2005,SOFIA,34,K
2005,SOPHIE,34,K
2005,DANUTA,33,K
2005,GLORIA,33,K
2005,RITA,33,K
2005,APOLONIA,32,K
2005,JESSIKA,32,K
2005,JAŚMINA,31,K
2005,KSENIA,31,K
2005,OLA,31,K
2005,ANGELA,28,K
2005,BOŻENA,28,K
2005,JANINA,28,K
2005,LUCYNA,28,K
2005,ANGELINA,27,K
2005,GAJA,27,K
2005,JESIKA,27,K
2005,MIA,27,K
2005,BERNADETTA,26,K
2005,CELINA,26,K
2005,ELENA,26,K
2005,NIKOLETTA,26,K
2005,RAMONA,26,K
2005,IRENA,25,K
2005,KASANDRA,25,K
2005,LEA,25,K
2005,BRYGIDA,24,K
2005,JENNIFER,24,K
2005,JESICA,24,K
2005,WANDA,24,K
2005,ERYKA,23,K
2005,SOPHIA,23,K
2005,STELLA,23,K
2005,ISABELLA,22,K
2005,NATHALIE,22,K
2005,BERNADETA,21,K
2005,BOGNA,21,K
2005,CAROLINE,21,K
2005,MARTINA,21,K
2005,PATRICIA,21,K
2005,IRMINA,20,K
2005,MALINA,20,K
2005,OKSANA,20,K
2005,ALDONA,19,K
2005,AMELIE,19,K
2005,ARLETA,19,K
2005,BOGUMIŁA,19,K
2005,LARA,19,K
2005,MELISA,19,K
2005,CAROLINA,18,K
2005,DOBROCHNA,18,K
2005,GRETA,18,K
2005,JASMINA,18,K
2005,MARCJANNA,18,K
2005,PAMELA,18,K
2005,ADELA,17,K
2005,ANASTASIA,17,K
2005,ANDREA,17,K
2005,DALIA,17,K
2005,LARYSA,17,K
2005,MANUELA,17,K
2005,MARITA,17,K
2005,MICHAELA,17,K
2005,NICOLL,17,K
2005,SAMIRA,17,K
2005,DONATA,16,K
2005,IZA,16,K
2005,LIVIA,16,K
2005,CLARA,15,K
2005,ELISA,15,K
2005,EVA,15,K
2005,GRAŻYNA,15,K
2005,JASMIN,15,K
2005,NAOMI,15,K
2005,SABRINA,15,K
2005,ANGELICA,14,K
2005,GRACJANA,14,K
2005,MARYLA,14,K
2005,MELISSA,14,K
2005,MIRELLA,14,K
2005,NELLY,14,K
2005,STEFANIA,14,K
2005,ALESSIA,13,K
2005,ALICIA,13,K
2005,AMINA,13,K
2005,ANIKA,13,K
2005,BIANCA,13,K
2005,CHIARA,13,K
2005,DOBROMIŁA,13,K
2005,EMANUELA,13,K
2005,HALINA,13,K
2005,NIKOLINA,13,K
2005,RAYANA,13,K
2005,VIKTORIIA,13,K
2005,ALESSANDRA,12,K
2005,BERENIKA,12,K
2005,EMILIE,12,K
2005,FATIMA,12,K
2005,GAIA,12,K
2005,KAYA,12,K
2005,LILIA,12,K
2005,LISA,12,K
2005,MARIETTA,12,K
2005,OLENA,12,K
2005,REGINA,12,K
2005,ALICE,11,K
2005,ANASTASIIA,11,K
2005,CECYLIA,11,K
2005,IMAN,11,K
2005,INKA,11,K
2005,JÓZEFINA,11,K
2005,KLEMENTYNA,11,K
2005,MATILDA,11,K
2005,MILA,11,K
2005,NADJA,11,K
2005,SAMANTHA,11,K
2005,TOLA,11,K
2005,WIRGINIA,11,K
2005,HANNAH,10,K
2005,ISMENA,10,K
2005,JANA,10,K
2005,KIARA,10,K
2005,KLAUDYNA,10,K
2005,KORNELA,10,K
2005,NOA,10,K
2005,ROXANA,10,K
2005,SELENA,10,K
2005,SUSANNE,10,K
2005,VIKTORIYA,10,K
2005,VIVIEN,10,K
2005,ŻAKLINA,10,K
2005,ALEXIA,9,K
2005,ANASTASIYA,9,K
2005,CARMEN,9,K
2005,DAJANA,9,K
2005,DOBRAWA,9,K
2005,ELINA,9,K
2005,ERIKA,9,K
2005,FRANCESCA,9,K
2005,GABRIELLA,9,K
2005,IDALIA,9,K
2005,KHAVA,9,K
2005,LAILA,9,K
2005,MARIE,9,K
2005,MIRA,9,K
2005,MONICA,9,K
2005,NADINE,9,K
2005,NELL,9,K
2005,NICOLETTA,9,K
2005,ORIANA,9,K
2005,SUSANNA,9,K
2005,VITTORIA,9,K
2005,ABIGAIL,8,K
2005,AIDA,8,K
2005,AMY,8,K
2005,ARLETTA,8,K
2005,CHARLOTTE,8,K
2005,DEBORA,8,K
2005,GRACJA,8,K
2005,ISABEL,8,K
2005,JULIANA,8,K
2005,KATERYNA,8,K
2005,LINDA,8,K
2005,MAKKA,8,K
2005,MALIKA,8,K
2005,MARGARITA,8,K
2005,MILANA,8,K
2005,NIKA,8,K
2005,OLEKSANDRA,8,K
2005,PATRIZIA,8,K
2005,REBECCA,8,K
2005,SALOMEA,8,K
2005,SOFIIA,8,K
2005,WALERIA,8,K
2005,ANA,7,K
2005,AURORA,7,K
2005,CASSANDRA,7,K
2005,CHANEL,7,K
2005,DARYA,7,K
2005,DELFINA,7,K
2005,ELLA,7,K
2005,EUNIKA,7,K
2005,FLORENTYNA,7,K
2005,HIACYNTA,7,K
2005,JASMINE,7,K
2005,KATHERINE,7,K
2005,LIGIA,7,K
2005,LILLA,7,K
2005,MEGAN,7,K
2005,MIRELA,7,K
2005,MIROSŁAWA,7,K
2005,NASTAZJA,7,K
2005,NIKOLETA,7,K
2005,PAOLA,7,K
2005,POLINA,7,K
2005,SIMONE,7,K
2005,SOFIYA,7,K
2005,VALENTINA,7,K
2005,YELYZAVETA,7,K
2005,ZOE,7,K
2005,ZOJA,7,K
2005,ALMA,6,K
2005,ANNIKA,6,K
2005,ARIANA,6,K
2005,CAMILLA,6,K
2005,CATHERINE,6,K
2005,INA,6,K
2005,KATIE,6,K
2005,KSYMENA,6,K
2005,LETIZIA,6,K
2005,LUCIA,6,K
2005,MAIA,6,K
2005,MARGOT,6,K
2005,MARIIA,6,K
2005,MELANIE,6,K
2005,MICHELA,6,K
2005,NADZIEJA,6,K
2005,NATASHA,6,K
2005,OLHA,6,K
2005,SUZANNE,6,K
2005,YASMIN,6,K
2005,AMALIA,5,K
2005,AMÉLIE,5,K
2005,ARIADNA,5,K
2005,ASTRID,5,K
2005,AVA,5,K
2005,BALBINA,5,K
2005,BOGUSŁAWA,5,K
2005,CARLA,5,K
2005,CHANTAL,5,K
2005,DAGNA,5,K
2005,DILARA,5,K
2005,ELIZABETH,5,K
2005,EMILA,5,K
2005,FRANCISZKA,5,K
2005,GAYA,5,K
2005,GIORGIA,5,K
2005,HANA,5,K
2005,ILIANA,5,K
2005,IWA,5,K
2005,JOSEPHINE,5,K
2005,KAREN,5,K
2005,KELLY,5,K
2005,KESJA,5,K
2005,KIRA,5,K
2005,LARISSA,5,K
2005,LEILA,5,K
2005,LIANA,5,K
2005,LILA,5,K
2005,LUDWIKA,5,K
2005,MARGARETA,5,K
2005,MARINA,5,K
2005,MERCEDES,5,K
2005,MIJA,5,K
2005,MIRANDA,5,K
2005,NAAMA,5,K
2005,NELLA,5,K
2005,NICOLLE,5,K
2005,NOELIA,5,K
2005,RAISA,5,K
2005,REBEKA,5,K
2005,RONI,5,K
2005,SELIN,5,K
2005,SOFIJA,5,K
2005,SYNTIA,5,K
2005,VALERIIA,5,K
2005,WALENTYNA,5,K
2005,ZYTA,5,K
2006,JAKUB,15756,M
2006,KACPER,12514,M
2006,MATEUSZ,8970,M
2006,SZYMON,7356,M
2006,BARTOSZ,6970,M
2006,MICHAŁ,6589,M
2006,DAWID,5340,M
2006,PIOTR,4921,M
2006,FILIP,4687,M
2006,MACIEJ,4624,M
2006,KAMIL,4604,M
2006,PATRYK,4370,M
2006,MIKOŁAJ,4291,M
2006,PAWEŁ,3999,M
2006,WIKTOR,3994,M
2006,DOMINIK,3833,M
2006,KAROL,3812,M
2006,OSKAR,3414,M
2006,ADAM,3410,M
2006,JAN,3233,M
2006,IGOR,3153,M
2006,TOMASZ,2795,M
2006,ŁUKASZ,2766,M
2006,ADRIAN,2751,M
2006,BARTŁOMIEJ,2712,M
2006,WOJCIECH,2608,M
2006,MAKSYMILIAN,2604,M
2006,KRZYSZTOF,2523,M
2006,HUBERT,2450,M
2006,SEBASTIAN,2353,M
2006,OLIWIER,2345,M
2006,ALEKSANDER,2201,M
2006,KRYSTIAN,2185,M
2006,MARCIN,2013,M
2006,DAMIAN,1926,M
2006,MIŁOSZ,1913,M
2006,KONRAD,1885,M
2006,ANTONI,1849,M
2006,MARCEL,1847,M
2006,DANIEL,1643,M
2006,ALAN,1399,M
2006,FRANCISZEK,1312,M
2006,RAFAŁ,1192,M
2006,NIKODEM,1191,M
2006,STANISŁAW,1153,M
2006,PRZEMYSŁAW,1086,M
2006,ERYK,1020,M
2006,FABIAN,917,M
2006,GRZEGORZ,901,M
2006,RADOSŁAW,890,M
2006,ARTUR,808,M
2006,GABRIEL,788,M
2006,TYMOTEUSZ,754,M
2006,BŁAŻEJ,726,M
2006,NORBERT,673,M
2006,ARKADIUSZ,647,M
2006,MAREK,637,M
2006,ROBERT,605,M
2006,GRACJAN,577,M
2006,KUBA,573,M
2006,OLAF,558,M
2006,KAJETAN,549,M
2006,ANDRZEJ,462,M
2006,OLIVIER,444,M
2006,JULIAN,428,M
2006,CEZARY,411,M
2006,TOBIASZ,398,M
2006,JACEK,394,M
2006,CYPRIAN,368,M
2006,EMIL,345,M
2006,ALEKS,332,M
2006,BORYS,324,M
2006,MARIUSZ,323,M
2006,KSAWERY,311,M
2006,IGNACY,309,M
2006,TYMON,308,M
2006,DARIUSZ,298,M
2006,KORNEL,294,M
2006,SEWERYN,291,M
2006,ALEX,282,M
2006,BRAJAN,281,M
2006,NATAN,274,M
2006,OLIVER,256,M
2006,DAVID,251,M
2006,DORIAN,231,M
2006,WITOLD,217,M
2006,ALEXANDER,208,M
2006,JĘDRZEJ,207,M
2006,BRUNO,190,M
2006,REMIGIUSZ,188,M
2006,LEON,182,M
2006,SAMUEL,182,M
2006,KLAUDIUSZ,180,M
2006,JAROSŁAW,179,M
2006,KEVIN,179,M
2006,OLIWER,176,M
2006,MAKSYM,173,M
2006,KEWIN,169,M
2006,NATANIEL,160,M
2006,ALBERT,156,M
2006,ERNEST,153,M
2006,JULIUSZ,147,M
2006,JERZY,133,M
2006,MARTIN,127,M
2006,DENIS,124,M
2006,IWO,123,M
2006,SYLWESTER,122,M
2006,MARCELI,116,M
2006,JEREMI,114,M
2006,OSCAR,113,M
2006,MAXIMILIAN,110,M
2006,NICOLAS,107,M
2006,KSAWIER,105,M
2006,PATRICK,105,M
2006,ALEKSY,103,M
2006,SŁAWOMIR,101,M
2006,SERGIUSZ,99,M
2006,MICHAEL,98,M
2006,KORDIAN,94,M
2006,NIKOLAS,91,M
2006,JEREMIASZ,87,M
2006,JONASZ,86,M
2006,TADEUSZ,85,M
2006,AMADEUSZ,82,M
2006,OKTAWIAN,79,M
2006,RYSZARD,77,M
2006,BENIAMIN,75,M
2006,JONATAN,74,M
2006,MIESZKO,72,M
2006,JOACHIM,71,M
2006,OLGIERD,71,M
2006,XAVIER,67,M
2006,KASPER,66,M
2006,MAX,66,M
2006,JÓZEF,65,M
2006,VICTOR,65,M
2006,KORNELIUSZ,64,M
2006,STEFAN,63,M
2006,MILAN,59,M
2006,JACOB,57,M
2006,SZCZEPAN,57,M
2006,JANUSZ,55,M
2006,ROMAN,54,M
2006,MATTHEW,53,M
2006,MIROSŁAW,52,M
2006,NICHOLAS,52,M
2006,PHILIP,52,M
2006,KAZIMIERZ,51,M
2006,ZBIGNIEW,51,M
2006,GUSTAW,50,M
2006,ROCH,50,M
2006,MAURYCY,49,M
2006,NATHAN,45,M
2006,LUKAS,44,M
2006,FRYDERYK,43,M
2006,KONSTANTY,43,M
2006,LESZEK,43,M
2006,MAKS,43,M
2006,KRYSPIN,42,M
2006,EMANUEL,41,M
2006,ERWIN,41,M
2006,SIMON,41,M
2006,BRIAN,40,M
2006,THOMAS,40,M
2006,FLORIAN,37,M
2006,LEONARD,37,M
2006,PASCAL,37,M
2006,ALLAN,36,M
2006,GERARD,35,M
2006,ARON,34,M
2006,ERIC,34,M
2006,KASJAN,34,M
2006,KOSMA,34,M
2006,BENJAMIN,33,M
2006,FELIKS,33,M
2006,PAUL,33,M
2006,MATTEO,31,M
2006,TRISTAN,31,M
2006,MIRON,30,M
2006,BENEDYKT,29,M
2006,BOGDAN,29,M
2006,HENRYK,29,M
2006,JONATHAN,29,M
2006,TYTUS,29,M
2006,EMILIAN,28,M
2006,IRENEUSZ,28,M
2006,TEODOR,28,M
2006,VIKTOR,27,M
2006,ZIEMOWIT,27,M
2006,BRYAN,26,M
2006,ELIASZ,26,M
2006,LUCAS,26,M
2006,MARCO,26,M
2006,BERNARD,25,M
2006,CASPER,25,M
2006,JUSTIN,25,M
2006,VINCENT,25,M
2006,WALDEMAR,25,M
2006,ANTHONY,24,M
2006,BRAYAN,23,M
2006,AARON,22,M
2006,JOSHUA,21,M
2006,LUDWIK,21,M
2006,MARK,21,M
2006,WŁADYSŁAW,21,M
2006,ALESSANDRO,20,M
2006,BRANDON,20,M
2006,BRUNON,20,M
2006,CHRISTIAN,20,M
2006,DYLAN,20,M
2006,KARIM,20,M
2006,MARKUS,20,M
2006,MAXYMILIAN,20,M
2006,RAFAEL,20,M
2006,ALEXANDRE,19,M
2006,HUGO,19,M
2006,LUCA,19,M
2006,WILLIAM,19,M
2006,ANTONIO,18,M
2006,ARTHUR,18,M
2006,DENNIS,18,M
2006,DOMINIC,18,M
2006,LUCJAN,18,M
2006,NOAH,18,M
2006,PETER,18,M
2006,CRISTIAN,17,M
2006,DIEGO,17,M
2006,ERIK,17,M
2006,JAKOB,17,M
2006,SIMONE,17,M
2006,BOGUMIŁ,16,M
2006,CHRISTOPHER,16,M
2006,DAVIDE,16,M
2006,EDWARD,16,M
2006,IVAN,16,M
2006,JOHN,16,M
2006,ALI,15,M
2006,BOGUSŁAW,15,M
2006,COLIN,15,M
2006,CYRYL,15,M
2006,IVO,15,M
2006,JORDAN,15,M
2006,KRZESIMIR,15,M
2006,LEONARDO,15,M
2006,OLEKSANDR,15,M
2006,OMAR,15,M
2006,PASKAL,15,M
2006,RYAN,15,M
2006,DASTIN,14,M
2006,DENIZ,14,M
2006,JOSEPH,14,M
2006,NATHANIEL,14,M
2006,NIKO,14,M
2006,ROLAND,14,M
2006,ARIEL,13,M
2006,JAROMIR,13,M
2006,JOEL,13,M
2006,KAJ,13,M
2006,OLEG,13,M
2006,SEAN,13,M
2006,CARLOS,12,M
2006,DACJAN,12,M
2006,FRANCESCO,12,M
2006,JAMES,12,M
2006,MARTYN,12,M
2006,NIKITA,12,M
2006,TOBIAS,12,M
2006,ANTON,11,M
2006,ETHAN,11,M
2006,FABIO,11,M
2006,GABRIELE,11,M
2006,GIOVANNI,11,M
2006,KAI,11,M
2006,KLEMENS,11,M
2006,KRISTIAN,11,M
2006,LOUIS,11,M
2006,MARIAN,11,M
2006,NATANAEL,11,M
2006,NICO,11,M
2006,NOEL,11,M
2006,PHILLIP,11,M
2006,RADOMIR,11,M
2006,WINCENTY,11,M
2006,ANDREA,10,M
2006,ANDREW,10,M
2006,ANGELO,10,M
2006,AXEL,10,M
2006,DMYTRO,10,M
2006,MAKSIM,10,M
2006,MARIO,10,M
2006,MAXIME,10,M
2006,MICHELE,10,M
2006,MIKE,10,M
2006,RICCARDO,10,M
2006,RUBEN,10,M
2006,TIM,10,M
2006,TYCJAN,10,M
2006,ANDREAS,9,M
2006,ARMIN,9,M
2006,BARTEK,9,M
2006,BASTIAN,9,M
2006,BOLESŁAW,9,M
2006,BRAIAN,9,M
2006,EDWIN,9,M
2006,ELIAS,9,M
2006,MARKO,9,M
2006,ORI,9,M
2006,RICHARD,9,M
2006,STANISLAV,9,M
2006,TOM,9,M
2006,TYBERIUSZ,9,M
2006,VLADYSLAV,9,M
2006,ZYGMUNT,9,M
2006,AMIR,8,M
2006,ANTOINE,8,M
2006,DYMITR,8,M
2006,IWAN,8,M
2006,JEREMY,8,M
2006,LEO,8,M
2006,MAKARY,8,M
2006,MATTIA,8,M
2006,MAXIMUS,8,M
2006,MIKAEL,8,M
2006,MOHAMED,8,M
2006,PATRIK,8,M
2006,SANTIAGO,8,M
2006,WAWRZYNIEC,8,M
2006,YOAV,8,M
2006,ZACHARY,8,M
2006,BAZYLI,7,M
2006,DANIELE,7,M
2006,DOMINIQUE,7,M
2006,EMMANUEL,7,M
2006,EUZEBIUSZ,7,M
2006,ITAY,7,M
2006,JAVIER,7,M
2006,LECH,7,M
2006,MAGOMED,7,M
2006,MARC,7,M
2006,MARCUS,7,M
2006,MATEO,7,M
2006,MAXIMILIEN,7,M
2006,NAZAR,7,M
2006,NICOLA,7,M
2006,OKTAWIUSZ,7,M
2006,RAJAN,7,M
2006,ROBERTO,7,M
2006,SAJMON,7,M
2006,SAMBOR,7,M
2006,SAMIR,7,M
2006,SERAFIN,7,M
2006,TEOFIL,7,M
2006,WIT,7,M
2006,XAWIER,7,M
2006,YUVAL,7,M
2006,AKHMED,6,M
